sample	hap	chromosome	t2t_pass	in_filtered_fasta	status	HSat2_raw_regions	HSat3_raw_regions
HG03239	HG03239_hap1	chr19	1	1	PASS	0	0
HG03239	HG03239_hap1	chr2	1	1	PASS	11	4
HG03239	HG03239_hap1	chr20	1	1	PASS	0	3
HG03239	HG03239_hap1	chr3	1	1	PASS	0	1
HG03239	HG03239_hap1	chr4	1	1	PASS	0	2
HG03239	HG03239_hap1	chr5	1	1	PASS	0	1
HG03239	HG03239_hap1	chr6	1	1	PASS	0	0
HG03239	HG03239_hap1	chr7	1	1	PASS	21	17
HG03239	HG03239_hap1	chr8	1	1	PASS	0	0
HG03239	HG03239_hap1	chr9	1	1	PASS	1	132
HG03239	HG03239_hap1	chrX	1	1	PASS	0	0
HG03239	HG03239_hap2	chr1	1	1	PASS	7	4
HG03239	HG03239_hap2	chr10	1	1	PASS	4	6
HG03239	HG03239_hap2	chr11	1	1	PASS	0	0
HG03239	HG03239_hap2	chr12	1	1	PASS	0	0
HG03239	HG03239_hap2	chr16	1	1	PASS	17	3
HG03239	HG03239_hap2	chr17	1	1	PASS	2	5
HG03239	HG03239_hap2	chr19	1	1	PASS	0	0
HG03239	HG03239_hap2	chr2	1	1	PASS	11	4
HG03239	HG03239_hap2	chr20	1	1	PASS	0	3
HG03239	HG03239_hap2	chr3	1	1	PASS	0	1
HG03239	HG03239_hap2	chr4	1	1	PASS	0	2
HG03239	HG03239_hap2	chr5	1	1	PASS	0	1
HG03239	HG03239_hap2	chr6	1	1	PASS	0	0
HG03239	HG03239_hap2	chr7	1	1	PASS	25	16
HG03239	HG03239_hap2	chr8	1	1	PASS	0	0
HG03239	HG03239_hap2	chrX	1	1	PASS	0	0
HG03248	HG03248_hap1	chr10	1	1	PASS	4	6
HG03248	HG03248_hap1	chr11	1	1	PASS	0	0
HG03248	HG03248_hap1	chr12	1	1	PASS	0	0
HG03248	HG03248_hap1	chr17	1	1	PASS	2	5
HG03248	HG03248_hap1	chr18	1	1	PASS	0	0
HG03248	HG03248_hap1	chr19	1	1	PASS	0	0
HG03248	HG03248_hap1	chr20	1	1	PASS	0	3
HG03248	HG03248_hap1	chr4	1	1	PASS	0	2
HG03248	HG03248_hap1	chr5	1	1	PASS	0	1
HG03248	HG03248_hap1	chr7	1	1	PASS	21	16
HG03248	HG03248_hap1	chr8	1	1	PASS	0	0
HG03248	HG03248_hap2	chr10	1	1	PASS	4	6
HG03248	HG03248_hap2	chr11	1	1	PASS	0	0
HG03248	HG03248_hap2	chr12	1	1	PASS	0	0
HG03248	HG03248_hap2	chr17	1	1	PASS	2	5
HG03248	HG03248_hap2	chr18	1	1	PASS	0	0
HG03248	HG03248_hap2	chr19	1	1	PASS	0	0
HG03248	HG03248_hap2	chr20	1	1	PASS	0	3
HG03248	HG03248_hap2	chr4	1	1	PASS	0	2
HG03248	HG03248_hap2	chr5	1	1	PASS	0	1
HG03248	HG03248_hap2	chr6	1	1	PASS	0	0
HG03248	HG03248_hap2	chr7	1	1	PASS	21	16
HG03248	HG03248_hap2	chr8	1	1	PASS	0	0
HG03248	HG03248_hap2	chr9	1	1	PASS	1	197
HG03248	HG03248_hap2	chrX	1	1	PASS	0	0
HG03270	HG03270_hap1	chr1	1	1	PASS	7	5
HG03270	HG03270_hap1	chr10	1	1	PASS	4	5
HG03270	HG03270_hap1	chr11	1	1	PASS	0	0
HG03270	HG03270_hap1	chr12	1	1	PASS	0	0
HG03270	HG03270_hap1	chr17	1	1	PASS	0	4
HG03270	HG03270_hap1	chr18	1	1	PASS	0	0
HG03270	HG03270_hap1	chr19	1	1	PASS	0	0
HG03270	HG03270_hap1	chr2	1	1	PASS	7	2
HG03270	HG03270_hap1	chr20	1	1	PASS	0	3
HG03270	HG03270_hap1	chr4	1	1	PASS	0	2
HG03270	HG03270_hap1	chr5	1	1	PASS	0	1
HG03270	HG03270_hap1	chr6	1	1	PASS	0	0
HG03270	HG03270_hap1	chr7	1	1	PASS	22	12
HG03270	HG03270_hap1	chr8	1	1	PASS	0	0
HG03270	HG03270_hap1	chr9	1	1	PASS	0	148
HG03270	HG03270_hap1	chrX	1	1	PASS	0	0
HG03270	HG03270_hap2	chr1	1	1	PASS	7	5
HG03270	HG03270_hap2	chr10	1	1	PASS	4	6
HG03270	HG03270_hap2	chr11	1	1	PASS	0	0
HG03270	HG03270_hap2	chr12	1	1	PASS	0	0
HG03270	HG03270_hap2	chr17	1	1	PASS	2	5
HG03270	HG03270_hap2	chr19	1	1	PASS	0	0
HG03270	HG03270_hap2	chr2	1	1	PASS	11	4
HG03270	HG03270_hap2	chr20	1	1	PASS	0	3
HG03270	HG03270_hap2	chr4	1	1	PASS	0	2
HG03270	HG03270_hap2	chr5	1	1	PASS	0	1
HG03270	HG03270_hap2	chr6	1	1	PASS	0	0
HG03270	HG03270_hap2	chr7	1	1	PASS	17	5
HG03270	HG03270_hap2	chr8	1	1	PASS	0	0
HG03270	HG03270_hap2	chrX	1	1	PASS	0	0
HG03369	HG03369_hap1	chr1	1	1	PASS	7	5
HG03369	HG03369_hap1	chr10	1	1	PASS	4	6
HG03369	HG03369_hap1	chr11	1	1	PASS	0	0
HG03369	HG03369_hap1	chr12	1	1	PASS	0	0
HG03369	HG03369_hap1	chr16	1	1	PASS	18	4
HG03369	HG03369_hap1	chr19	1	1	PASS	0	0
HG03369	HG03369_hap1	chr2	1	1	PASS	11	4
HG03369	HG03369_hap1	chr20	1	1	PASS	0	3
HG03369	HG03369_hap1	chr5	1	1	PASS	0	1
HG03369	HG03369_hap1	chr6	1	1	PASS	0	0
HG03369	HG03369_hap1	chr7	1	1	PASS	21	17
HG03369	HG03369_hap1	chr8	1	1	PASS	0	0
HG03369	HG03369_hap1	chr9	1	1	PASS	1	155
HG03369	HG03369_hap1	chrX	1	1	PASS	0	0
HG03369	HG03369_hap2	chr10	1	1	PASS	4	6
HG03369	HG03369_hap2	chr11	1	1	PASS	0	0
HG03369	HG03369_hap2	chr12	1	1	PASS	0	0
HG03369	HG03369_hap2	chr16	1	1	PASS	20	6
HG03369	HG03369_hap2	chr19	1	1	PASS	0	0
HG03369	HG03369_hap2	chr2	1	1	PASS	11	4
HG03369	HG03369_hap2	chr20	1	1	PASS	0	3
HG03369	HG03369_hap2	chr5	1	1	PASS	0	1
HG03369	HG03369_hap2	chr6	1	1	PASS	0	0
HG03369	HG03369_hap2	chr7	1	1	PASS	21	16
HG03369	HG03369_hap2	chr8	1	1	PASS	0	0
HG03369	HG03369_hap2	chr9	1	1	PASS	1	164
HG03369	HG03369_hap2	chrX	1	1	PASS	0	0
HG03371	HG03371_hap1	chr1	1	1	PASS	7	5
HG03371	HG03371_hap1	chr10	1	1	PASS	4	6
HG03371	HG03371_hap1	chr11	1	1	PASS	0	0
HG03371	HG03371_hap1	chr12	1	1	PASS	0	0
HG03371	HG03371_hap1	chr16	1	1	PASS	18	4
HG03371	HG03371_hap1	chr17	1	1	PASS	2	5
HG03371	HG03371_hap1	chr18	1	1	PASS	0	0
HG03371	HG03371_hap1	chr19	1	1	PASS	0	0
HG03371	HG03371_hap1	chr2	1	1	PASS	11	4
HG03371	HG03371_hap1	chr20	1	1	PASS	0	3
HG03371	HG03371_hap1	chr3	1	1	PASS	0	2
HG03371	HG03371_hap1	chr4	1	1	PASS	0	2
HG03371	HG03371_hap1	chr5	1	1	PASS	0	1
HG03371	HG03371_hap1	chr6	1	1	PASS	0	0
HG03371	HG03371_hap1	chr7	1	1	PASS	21	17
HG03371	HG03371_hap1	chr8	1	1	PASS	0	0
HG03371	HG03371_hap1	chr9	1	1	PASS	1	155
HG03371	HG03371_hap2	chr1	1	1	PASS	7	5
HG03371	HG03371_hap2	chr10	1	1	PASS	4	6
HG03371	HG03371_hap2	chr11	1	1	PASS	0	0
HG03371	HG03371_hap2	chr12	1	1	PASS	0	0
HG03371	HG03371_hap2	chr16	1	1	PASS	14	0
HG03371	HG03371_hap2	chr17	1	1	PASS	2	5
HG03371	HG03371_hap2	chr18	1	1	PASS	0	0
HG03371	HG03371_hap2	chr19	1	1	PASS	0	0
HG03371	HG03371_hap2	chr2	1	1	PASS	11	4
HG03371	HG03371_hap2	chr20	1	1	PASS	0	3
HG03371	HG03371_hap2	chr3	1	1	PASS	0	1
HG03371	HG03371_hap2	chr4	1	1	PASS	0	2
HG03371	HG03371_hap2	chr5	1	1	PASS	0	1
HG03371	HG03371_hap2	chr6	1	1	PASS	0	0
HG03371	HG03371_hap2	chr7	1	1	PASS	24	18
HG03371	HG03371_hap2	chr8	1	1	PASS	0	0
HG03371	HG03371_hap2	chr9	1	1	PASS	1	162
HG03371	HG03371_hap2	chrX	1	1	PASS	0	0
HG03452	HG03452_hap1	chr1	1	1	PASS	7	5
HG03452	HG03452_hap1	chr10	1	1	PASS	4	6
HG03452	HG03452_hap1	chr11	1	1	PASS	0	0
HG03452	HG03452_hap1	chr12	1	1	PASS	0	0
HG03452	HG03452_hap1	chr16	1	1	PASS	19	4
HG03452	HG03452_hap1	chr17	1	1	PASS	2	5
HG03452	HG03452_hap1	chr18	1	1	PASS	0	0
HG03452	HG03452_hap1	chr2	1	1	PASS	9	4
HG03452	HG03452_hap1	chr20	1	1	PASS	0	3
HG03452	HG03452_hap1	chr4	1	1	PASS	0	1
HG03452	HG03452_hap1	chr5	1	1	PASS	0	1
HG03452	HG03452_hap1	chr6	1	1	PASS	0	0
HG03452	HG03452_hap1	chr7	1	1	PASS	23	23
HG03452	HG03452_hap1	chr8	1	1	PASS	0	0
HG03452	HG03452_hap2	chr1	1	1	PASS	9	5
HG03452	HG03452_hap2	chr10	1	1	PASS	4	6
HG03452	HG03452_hap2	chr11	1	1	PASS	0	0
HG03452	HG03452_hap2	chr12	1	1	PASS	0	0
HG03452	HG03452_hap2	chr16	1	1	PASS	19	5
HG03452	HG03452_hap2	chr18	1	1	PASS	0	0
HG03452	HG03452_hap2	chr19	1	1	PASS	0	0
HG03452	HG03452_hap2	chr20	1	1	PASS	0	3
HG03452	HG03452_hap2	chr5	1	1	PASS	0	1
HG03452	HG03452_hap2	chr6	1	1	PASS	0	0
HG03452	HG03452_hap2	chr8	1	1	PASS	0	0
HG03452	HG03452_hap2	chr9	1	1	PASS	1	165
HG03452	HG03452_hap2	chrX	1	1	PASS	0	0
HG03453	HG03453_hap1	chr10	1	1	PASS	4	6
HG03453	HG03453_hap1	chr11	1	1	PASS	0	0
HG03453	HG03453_hap1	chr12	1	1	PASS	0	0
HG03453	HG03453_hap1	chr16	1	1	PASS	19	5
HG03453	HG03453_hap1	chr18	1	1	PASS	0	0
HG03453	HG03453_hap1	chr19	1	1	PASS	0	0
HG03453	HG03453_hap1	chr2	1	1	PASS	11	4
HG03453	HG03453_hap1	chr20	1	1	PASS	0	3
HG03453	HG03453_hap1	chr3	1	1	PASS	0	1
HG03453	HG03453_hap1	chr4	1	1	PASS	0	2
HG03453	HG03453_hap1	chr7	1	1	PASS	15	15
HG03453	HG03453_hap1	chr8	1	1	PASS	0	0
HG03453	HG03453_hap1	chr9	1	1	PASS	1	160
HG03453	HG03453_hap1	chrX	1	1	PASS	0	0
HG03453	HG03453_hap2	chr10	1	1	PASS	4	6
HG03453	HG03453_hap2	chr11	1	1	PASS	0	0
HG03453	HG03453_hap2	chr12	1	1	PASS	0	0
HG03453	HG03453_hap2	chr16	1	1	PASS	14	0
HG03453	HG03453_hap2	chr18	1	1	PASS	0	0
HG03453	HG03453_hap2	chr19	1	1	PASS	0	0
HG03453	HG03453_hap2	chr2	1	1	PASS	11	4
HG03453	HG03453_hap2	chr20	1	1	PASS	0	4
HG03453	HG03453_hap2	chr4	1	1	PASS	0	2
HG03453	HG03453_hap2	chr5	1	1	PASS	0	1
HG03453	HG03453_hap2	chr7	1	1	PASS	23	14
HG03453	HG03453_hap2	chr8	1	1	PASS	0	0
HG03453	HG03453_hap2	chr9	1	1	PASS	1	151
HG03453	HG03453_hap2	chrX	1	1	PASS	0	0
HG03456	HG03456_hap1	chr10	1	1	PASS	4	6
HG03456	HG03456_hap1	chr11	1	1	PASS	0	0
HG03456	HG03456_hap1	chr12	1	1	PASS	0	0
HG03456	HG03456_hap1	chr16	1	1	PASS	18	4
HG03456	HG03456_hap1	chr17	1	1	PASS	2	5
HG03456	HG03456_hap1	chr18	1	1	PASS	0	0
HG03456	HG03456_hap1	chr19	1	1	PASS	0	0
HG03456	HG03456_hap1	chr2	1	1	PASS	11	4
HG03456	HG03456_hap1	chr20	1	1	PASS	0	3
HG03456	HG03456_hap1	chr3	1	1	PASS	0	1
HG03456	HG03456_hap1	chr4	1	1	PASS	0	2
HG03456	HG03456_hap1	chr5	1	1	PASS	0	1
HG03456	HG03456_hap1	chr6	1	1	PASS	0	0
HG03456	HG03456_hap1	chr7	1	1	PASS	21	19
HG03456	HG03456_hap1	chr8	1	1	PASS	0	0
HG03456	HG03456_hap1	chr9	1	1	PASS	1	166
HG03456	HG03456_hap2	chr1	1	1	PASS	6	4
HG03456	HG03456_hap2	chr10	1	1	PASS	4	6
HG03456	HG03456_hap2	chr11	1	1	PASS	0	0
HG03456	HG03456_hap2	chr12	1	1	PASS	0	0
HG03456	HG03456_hap2	chr16	1	1	PASS	19	5
HG03456	HG03456_hap2	chr18	1	1	PASS	0	0
HG03456	HG03456_hap2	chr19	1	1	PASS	0	0
HG03456	HG03456_hap2	chr2	1	1	PASS	11	4
HG03456	HG03456_hap2	chr20	1	1	PASS	0	3
HG03456	HG03456_hap2	chr3	1	1	PASS	0	1
HG03456	HG03456_hap2	chr4	1	1	PASS	0	2
HG03456	HG03456_hap2	chr5	1	1	PASS	0	1
HG03456	HG03456_hap2	chr6	1	1	PASS	0	0
HG03456	HG03456_hap2	chr7	1	1	PASS	20	13
HG03456	HG03456_hap2	chr8	1	1	PASS	0	0
HG03456	HG03456_hap2	chr9	1	1	PASS	1	116
HG03456	HG03456_hap2	chrX	1	1	PASS	0	0
HG03470	HG03470_hap1	chr10	1	1	PASS	4	6
HG03470	HG03470_hap1	chr11	1	1	PASS	0	0
HG03470	HG03470_hap1	chr12	1	1	PASS	0	0
HG03470	HG03470_hap1	chr16	1	1	PASS	20	6
HG03470	HG03470_hap1	chr17	1	1	PASS	2	5
HG03470	HG03470_hap1	chr18	1	1	PASS	0	0
HG03470	HG03470_hap1	chr19	1	1	PASS	0	0
HG03470	HG03470_hap1	chr2	1	1	PASS	11	4
HG03470	HG03470_hap1	chr20	1	1	PASS	0	3
HG03470	HG03470_hap1	chr3	1	1	PASS	0	1
HG03470	HG03470_hap1	chr4	1	1	PASS	0	2
HG03470	HG03470_hap1	chr5	1	1	PASS	0	1
HG03470	HG03470_hap1	chr6	1	1	PASS	0	0
HG03470	HG03470_hap1	chr7	1	1	PASS	22	17
HG03470	HG03470_hap1	chr8	1	1	PASS	0	0
HG03470	HG03470_hap1	chr9	1	1	PASS	1	165
HG03470	HG03470_hap1	chrX	1	1	PASS	0	0
HG03470	HG03470_hap2	chr1	1	1	PASS	8	5
HG03470	HG03470_hap2	chr10	1	1	PASS	4	6
HG03470	HG03470_hap2	chr11	1	1	PASS	0	0
HG03470	HG03470_hap2	chr12	1	1	PASS	0	0
HG03470	HG03470_hap2	chr16	1	1	PASS	19	5
HG03470	HG03470_hap2	chr17	1	1	PASS	2	5
HG03470	HG03470_hap2	chr18	1	1	PASS	0	0
HG03470	HG03470_hap2	chr19	1	1	PASS	0	0
HG03470	HG03470_hap2	chr2	1	1	PASS	11	4
HG03470	HG03470_hap2	chr20	1	1	PASS	0	3
HG03470	HG03470_hap2	chr4	1	1	PASS	0	2
HG03470	HG03470_hap2	chr5	1	1	PASS	0	1
HG03470	HG03470_hap2	chr6	1	1	PASS	0	0
HG03470	HG03470_hap2	chr7	1	1	PASS	14	16
HG03470	HG03470_hap2	chr8	1	1	PASS	0	0
HG03470	HG03470_hap2	chr9	1	1	PASS	1	197
HG03470	HG03470_hap2	chrX	1	1	PASS	0	0
HG03471	HG03471_hap1	chr10	1	1	PASS	4	6
HG03471	HG03471_hap1	chr11	1	1	PASS	0	0
HG03471	HG03471_hap1	chr16	1	1	PASS	17	3
HG03471	HG03471_hap1	chr17	1	1	PASS	2	5
HG03471	HG03471_hap1	chr19	1	1	PASS	0	0
HG03471	HG03471_hap1	chr2	1	1	PASS	11	4
HG03471	HG03471_hap1	chr20	1	1	PASS	0	3
HG03471	HG03471_hap1	chr4	1	1	PASS	0	2
HG03471	HG03471_hap1	chr5	1	1	PASS	0	1
HG03471	HG03471_hap1	chr6	1	1	PASS	0	0
HG03471	HG03471_hap1	chr8	1	1	PASS	0	0
HG03471	HG03471_hap2	chr10	1	1	PASS	4	6
HG03471	HG03471_hap2	chr11	1	1	PASS	0	0
HG03471	HG03471_hap2	chr16	1	1	PASS	20	5
HG03471	HG03471_hap2	chr17	1	1	PASS	2	5
HG03471	HG03471_hap2	chr19	1	1	PASS	0	0
HG03471	HG03471_hap2	chr2	1	1	PASS	11	4
HG03471	HG03471_hap2	chr20	1	1	PASS	0	3
HG03471	HG03471_hap2	chr4	1	1	PASS	0	2
HG03471	HG03471_hap2	chr5	1	1	PASS	0	1
HG03471	HG03471_hap2	chr6	1	1	PASS	0	0
HG03471	HG03471_hap2	chr8	1	1	PASS	0	0
HG03471	HG03471_hap2	chr9	1	1	PASS	1	183
HG03471	HG03471_hap2	chrX	1	1	PASS	0	0
HG03486	HG03486_hap1	chr10	1	1	PASS	4	6
HG03486	HG03486_hap1	chr11	1	1	PASS	0	0
HG03486	HG03486_hap1	chr12	1	1	PASS	0	0
HG03486	HG03486_hap1	chr16	1	1	PASS	19	5
HG03486	HG03486_hap1	chr18	1	1	PASS	0	0
HG03486	HG03486_hap1	chr19	1	1	PASS	0	0
HG03486	HG03486_hap1	chr20	1	1	PASS	0	3
HG03486	HG03486_hap1	chr4	1	1	PASS	0	2
HG03486	HG03486_hap1	chr5	1	1	PASS	0	1
HG03486	HG03486_hap1	chr6	1	1	PASS	0	0
HG03486	HG03486_hap1	chr7	1	1	PASS	19	13
HG03486	HG03486_hap1	chr8	1	1	PASS	0	0
HG03486	HG03486_hap1	chr9	1	1	PASS	1	107
HG03486	HG03486_hap1	chrX	1	1	PASS	0	0
HG03486	HG03486_hap2	chr1	1	1	PASS	7	5
HG03486	HG03486_hap2	chr10	1	1	PASS	4	6
HG03486	HG03486_hap2	chr11	1	1	PASS	0	0
HG03486	HG03486_hap2	chr12	1	1	PASS	0	0
HG03486	HG03486_hap2	chr16	1	1	PASS	21	6
HG03486	HG03486_hap2	chr18	1	1	PASS	0	0
HG03486	HG03486_hap2	chr19	1	1	PASS	0	0
HG03486	HG03486_hap2	chr20	1	1	PASS	0	3
HG03486	HG03486_hap2	chr4	1	1	PASS	0	2
HG03486	HG03486_hap2	chr5	1	1	PASS	0	1
HG03486	HG03486_hap2	chr6	1	1	PASS	0	0
HG03486	HG03486_hap2	chr7	1	1	PASS	20	19
HG03486	HG03486_hap2	chr8	1	1	PASS	0	0
HG03486	HG03486_hap2	chr9	1	1	PASS	1	136
HG03486	HG03486_hap2	chrX	1	1	PASS	0	0
HG03516	HG03516_hap1	chr1	1	1	PASS	7	5
HG03516	HG03516_hap1	chr10	1	1	PASS	4	6
HG03516	HG03516_hap1	chr11	1	1	PASS	0	0
HG03516	HG03516_hap1	chr12	1	1	PASS	0	0
HG03516	HG03516_hap1	chr16	1	1	PASS	18	4
HG03516	HG03516_hap1	chr17	1	1	PASS	2	5
HG03516	HG03516_hap1	chr18	1	1	PASS	0	0
HG03516	HG03516_hap1	chr19	1	1	PASS	0	0
HG03516	HG03516_hap1	chr2	1	1	PASS	11	4
HG03516	HG03516_hap1	chr20	1	1	PASS	0	3
HG03516	HG03516_hap1	chr4	1	1	PASS	0	2
HG03516	HG03516_hap1	chr5	1	1	PASS	0	1
HG03516	HG03516_hap1	chr7	1	1	PASS	24	17
HG03516	HG03516_hap1	chr8	1	1	PASS	0	0
HG03516	HG03516_hap1	chr9	1	1	PASS	1	81
HG03516	HG03516_hap1	chrX	1	1	PASS	0	0
HG03516	HG03516_hap2	chr1	1	1	PASS	7	5
HG03516	HG03516_hap2	chr10	1	1	PASS	4	6
HG03516	HG03516_hap2	chr11	1	1	PASS	0	0
HG03516	HG03516_hap2	chr12	1	1	PASS	0	0
HG03516	HG03516_hap2	chr16	1	1	PASS	19	5
HG03516	HG03516_hap2	chr17	1	1	PASS	2	5
HG03516	HG03516_hap2	chr18	1	1	PASS	0	0
HG03516	HG03516_hap2	chr19	1	1	PASS	0	0
HG03516	HG03516_hap2	chr2	1	1	PASS	11	4
HG03516	HG03516_hap2	chr20	1	1	PASS	0	3
HG03516	HG03516_hap2	chr4	1	1	PASS	0	2
HG03516	HG03516_hap2	chr5	1	1	PASS	0	1
HG03516	HG03516_hap2	chr7	1	1	PASS	22	19
HG03516	HG03516_hap2	chr8	1	1	PASS	0	0
HG03516	HG03516_hap2	chr9	1	1	PASS	1	201
HG03516	HG03516_hap2	chrX	1	1	PASS	0	0
HG03520	HG03520_hap1	chr10	1	1	PASS	4	6
HG03520	HG03520_hap1	chr11	1	1	PASS	0	0
HG03520	HG03520_hap1	chr12	1	1	PASS	0	0
HG03520	HG03520_hap1	chr16	1	1	PASS	20	6
HG03520	HG03520_hap1	chr17	1	1	PASS	2	5
HG03520	HG03520_hap1	chr18	1	1	PASS	0	0
HG03520	HG03520_hap1	chr19	1	1	PASS	0	0
HG03520	HG03520_hap1	chr2	1	1	PASS	11	4
HG03520	HG03520_hap1	chr4	1	1	PASS	0	2
HG03520	HG03520_hap1	chr5	1	1	PASS	0	1
HG03520	HG03520_hap1	chr6	1	1	PASS	0	0
HG03520	HG03520_hap1	chr7	1	1	PASS	21	17
HG03520	HG03520_hap1	chr8	1	1	PASS	0	0
HG03520	HG03520_hap1	chr9	1	1	PASS	1	148
HG03520	HG03520_hap1	chrX	1	1	PASS	0	0
HG03520	HG03520_hap2	chr1	1	1	PASS	7	5
HG03520	HG03520_hap2	chr10	1	1	PASS	4	6
HG03520	HG03520_hap2	chr11	1	1	PASS	0	0
HG03520	HG03520_hap2	chr12	1	1	PASS	0	0
HG03520	HG03520_hap2	chr16	1	1	PASS	17	3
HG03520	HG03520_hap2	chr17	1	1	PASS	2	5
HG03520	HG03520_hap2	chr19	1	1	PASS	0	0
HG03520	HG03520_hap2	chr20	1	1	PASS	0	3
HG03520	HG03520_hap2	chr3	1	1	PASS	0	1
HG03520	HG03520_hap2	chr4	1	1	PASS	0	2
HG03520	HG03520_hap2	chr5	1	1	PASS	0	1
HG03520	HG03520_hap2	chr6	1	1	PASS	0	0
HG03520	HG03520_hap2	chr8	1	1	PASS	0	0
HG03520	HG03520_hap2	chr9	1	1	PASS	1	144
HG03520	HG03520_hap2	chrX	1	1	PASS	0	0
HG03521	HG03521_hap1	chr1	1	1	PASS	8	4
HG03521	HG03521_hap1	chr10	1	1	PASS	4	6
HG03521	HG03521_hap1	chr11	1	1	PASS	0	0
HG03521	HG03521_hap1	chr12	1	1	PASS	0	0
HG03521	HG03521_hap1	chr17	1	1	PASS	2	5
HG03521	HG03521_hap1	chr19	1	1	PASS	0	0
HG03521	HG03521_hap1	chr2	1	1	PASS	11	4
HG03521	HG03521_hap1	chr20	1	1	PASS	0	3
HG03521	HG03521_hap1	chr3	1	1	PASS	0	1
HG03521	HG03521_hap1	chr4	1	1	PASS	0	2
HG03521	HG03521_hap1	chr5	1	1	PASS	0	1
HG03521	HG03521_hap1	chr7	1	1	PASS	20	21
HG03521	HG03521_hap1	chr8	1	1	PASS	0	0
HG03521	HG03521_hap1	chr9	1	1	PASS	0	37
HG03521	HG03521_hap2	chr1	1	1	PASS	8	4
HG03521	HG03521_hap2	chr10	1	1	PASS	4	6
HG03521	HG03521_hap2	chr11	1	1	PASS	0	0
HG03521	HG03521_hap2	chr12	1	1	PASS	0	0
HG03521	HG03521_hap2	chr17	1	1	PASS	2	5
HG03521	HG03521_hap2	chr19	1	1	PASS	0	0
HG03521	HG03521_hap2	chr2	1	1	PASS	11	4
HG03521	HG03521_hap2	chr20	1	1	PASS	0	3
HG03521	HG03521_hap2	chr3	1	1	PASS	0	4
HG03521	HG03521_hap2	chr4	1	1	PASS	0	2
HG03521	HG03521_hap2	chr5	1	1	PASS	0	1
HG03521	HG03521_hap2	chr7	1	1	PASS	20	14
HG03521	HG03521_hap2	chr8	1	1	PASS	0	0
HG03521	HG03521_hap2	chrX	1	1	PASS	0	0
HG03540	HG03540_hap1	chr10	1	1	PASS	4	6
HG03540	HG03540_hap1	chr11	1	1	PASS	0	0
HG03540	HG03540_hap1	chr12	1	1	PASS	0	0
HG03540	HG03540_hap1	chr16	1	1	PASS	17	3
HG03540	HG03540_hap1	chr17	1	1	PASS	2	5
HG03540	HG03540_hap1	chr18	1	1	PASS	0	0
HG03540	HG03540_hap1	chr19	1	1	PASS	0	0
HG03540	HG03540_hap1	chr2	1	1	PASS	11	4
HG03540	HG03540_hap1	chr4	1	1	PASS	0	2
HG03540	HG03540_hap1	chr5	1	1	PASS	0	1
HG03540	HG03540_hap1	chr6	1	1	PASS	0	0
HG03540	HG03540_hap1	chr7	1	1	PASS	22	17
HG03540	HG03540_hap1	chr8	1	1	PASS	0	0
HG03540	HG03540_hap1	chr9	1	1	PASS	1	213
HG03540	HG03540_hap1	chrX	1	1	PASS	0	0
HG03540	HG03540_hap2	chr10	1	1	PASS	4	6
HG03540	HG03540_hap2	chr11	1	1	PASS	0	0
HG03540	HG03540_hap2	chr12	1	1	PASS	0	0
HG03540	HG03540_hap2	chr16	1	1	PASS	17	3
HG03540	HG03540_hap2	chr17	1	1	PASS	2	5
HG03540	HG03540_hap2	chr18	1	1	PASS	0	0
HG03540	HG03540_hap2	chr19	1	1	PASS	0	0
HG03540	HG03540_hap2	chr2	1	1	PASS	11	4
HG03540	HG03540_hap2	chr4	1	1	PASS	0	2
HG03540	HG03540_hap2	chr5	1	1	PASS	0	1
HG03540	HG03540_hap2	chr6	1	1	PASS	0	0
HG03540	HG03540_hap2	chr7	1	1	PASS	21	18
HG03540	HG03540_hap2	chr8	1	1	PASS	0	0
HG03579	HG03579_hap1	chr10	1	1	PASS	4	6
HG03579	HG03579_hap1	chr11	1	1	PASS	0	0
HG03579	HG03579_hap1	chr12	1	1	PASS	0	0
HG03579	HG03579_hap1	chr19	1	1	PASS	0	0
HG03579	HG03579_hap1	chr2	1	1	PASS	11	4
HG03579	HG03579_hap1	chr20	1	1	PASS	0	3
HG03579	HG03579_hap1	chr3	1	1	PASS	0	1
HG03579	HG03579_hap1	chr4	1	1	PASS	0	2
HG03579	HG03579_hap1	chr5	1	1	PASS	0	1
HG03579	HG03579_hap1	chr6	1	1	PASS	0	0
HG03579	HG03579_hap1	chr7	1	1	PASS	21	16
HG03579	HG03579_hap1	chr8	1	1	PASS	0	0
HG03579	HG03579_hap1	chr9	1	1	PASS	1	115
HG03579	HG03579_hap1	chrX	1	1	PASS	0	0
HG03579	HG03579_hap2	chr1	1	1	PASS	5	4
HG03579	HG03579_hap2	chr10	1	1	PASS	4	6
HG03579	HG03579_hap2	chr11	1	1	PASS	0	0
HG03579	HG03579_hap2	chr12	1	1	PASS	0	0
HG03579	HG03579_hap2	chr16	1	1	PASS	20	6
HG03579	HG03579_hap2	chr19	1	1	PASS	0	0
HG03579	HG03579_hap2	chr2	1	1	PASS	11	4
HG03579	HG03579_hap2	chr20	1	1	PASS	0	3
HG03579	HG03579_hap2	chr3	1	1	PASS	0	1
HG03579	HG03579_hap2	chr4	1	1	PASS	0	2
HG03579	HG03579_hap2	chr5	1	1	PASS	0	1
HG03579	HG03579_hap2	chr6	1	1	PASS	0	0
HG03579	HG03579_hap2	chr7	1	1	PASS	23	16
