hap	chromosome	region	interval_count	bp	ACGT_bp	non_ACGT_bp	valid_16mer_starts
HG02486_hap2	chr7	background	20	159238008	159214025	23983	159213706
HG02486_hap2	chr8	HSat2	0	0	0	0	0
HG02486_hap2	chr8	HSat3	0	0	0	0	0
HG02486_hap2	chr8	HSat23	0	0	0	0	0
HG02486_hap2	chr8	ambiguous	0	0	0	0	0
HG02486_hap2	chr8	background	1	146510872	145838171	672701	145838141
HG02486_hap2	chr9	HSat2	1	39075	39075	0	39060
HG02486_hap2	chr9	HSat3	40	14485050	14485050	0	14484450
HG02486_hap2	chr9	HSat23	41	14524125	14524125	0	14523510
HG02486_hap2	chr9	ambiguous	0	0	0	0	0
HG02486_hap2	chr9	background	42	121319578	121319578	0	121319122
HG02492_hap1	chr1	HSat2	7	10158206	10157206	1000	10157086
HG02492_hap1	chr1	HSat3	5	966144	966144	0	966069
HG02492_hap1	chr1	HSat23	12	11124350	11123350	1000	11123155
HG02492_hap1	chr1	ambiguous	0	0	0	0	0
HG02492_hap1	chr1	background	13	237466871	237324533	142338	237324313
HG02492_hap1	chr10	HSat2	4	730591	730591	0	730531
HG02492_hap1	chr10	HSat3	6	578565	578565	0	578475
HG02492_hap1	chr10	HSat23	8	1309156	1309156	0	1309036
HG02492_hap1	chr10	ambiguous	0	0	0	0	0
HG02492_hap1	chr10	background	9	133633299	133244293	389006	133244128
HG02492_hap1	chr11	HSat2	0	0	0	0	0
HG02492_hap1	chr11	HSat3	0	0	0	0	0
HG02492_hap1	chr11	HSat23	0	0	0	0	0
HG02492_hap1	chr11	ambiguous	0	0	0	0	0
HG02492_hap1	chr11	background	1	135396680	135391680	5000	135391650
HG02492_hap1	chr12	HSat2	0	0	0	0	0
HG02492_hap1	chr12	HSat3	0	0	0	0	0
HG02492_hap1	chr12	HSat23	0	0	0	0	0
HG02492_hap1	chr12	ambiguous	0	0	0	0	0
HG02492_hap1	chr12	background	1	133897479	133896479	1000	133896449
HG02492_hap1	chr16	HSat2	18	9827022	9827022	0	9826752
HG02492_hap1	chr16	HSat3	5	16973	16973	0	16898
HG02492_hap1	chr16	HSat23	15	9843995	9843995	0	9843770
HG02492_hap1	chr16	ambiguous	0	0	0	0	0
HG02492_hap1	chr16	background	16	83062517	83057517	5000	83057265
HG02492_hap1	chr18	HSat2	0	0	0	0	0
HG02492_hap1	chr18	HSat3	0	0	0	0	0
HG02492_hap1	chr18	HSat23	0	0	0	0	0
HG02492_hap1	chr18	ambiguous	0	0	0	0	0
HG02492_hap1	chr18	background	1	80591016	80501810	89206	80501780
HG02492_hap1	chr19	HSat2	0	0	0	0	0
HG02492_hap1	chr19	HSat3	0	0	0	0	0
HG02492_hap1	chr19	HSat23	0	0	0	0	0
HG02492_hap1	chr19	ambiguous	0	0	0	0	0
HG02492_hap1	chr19	background	1	58430506	58425506	5000	58425476
HG02492_hap1	chr20	HSat2	0	0	0	0	0
HG02492_hap1	chr20	HSat3	3	1009367	1009367	0	1009322
HG02492_hap1	chr20	HSat23	3	1009367	1009367	0	1009322
HG02492_hap1	chr20	ambiguous	0	0	0	0	0
HG02492_hap1	chr20	background	4	66735022	66735022	0	66734962
HG02492_hap1	chr3	HSat2	0	0	0	0	0
HG02492_hap1	chr3	HSat3	1	135057	135057	0	135042
HG02492_hap1	chr3	HSat23	1	135057	135057	0	135042
HG02492_hap1	chr3	ambiguous	0	0	0	0	0
HG02492_hap1	chr3	background	2	202192759	202187759	5000	202187714
HG02492_hap1	chr4	HSat2	0	0	0	0	0
HG02492_hap1	chr4	HSat3	2	256745	256745	0	256715
HG02492_hap1	chr4	HSat23	2	256745	256745	0	256715
HG02492_hap1	chr4	ambiguous	0	0	0	0	0
HG02492_hap1	chr4	background	3	190887439	190887439	0	190887394
HG02492_hap1	chr5	HSat2	0	0	0	0	0
HG02492_hap1	chr5	HSat3	1	803716	803716	0	803701
HG02492_hap1	chr5	HSat23	1	803716	803716	0	803701
HG02492_hap1	chr5	ambiguous	0	0	0	0	0
HG02492_hap1	chr5	background	2	182629588	182629588	0	182629558
HG02492_hap1	chr6	HSat2	0	0	0	0	0
HG02492_hap1	chr6	HSat3	0	0	0	0	0
HG02492_hap1	chr6	HSat23	0	0	0	0	0
HG02492_hap1	chr6	ambiguous	0	0	0	0	0
HG02492_hap1	chr6	background	1	175091847	174880034	211813	174879989
HG02492_hap1	chr7	HSat2	19	296856	296856	0	296571
HG02492_hap1	chr7	HSat3	10	259849	259849	0	259699
HG02492_hap1	chr7	HSat23	16	556705	556705	0	556465
HG02492_hap1	chr7	ambiguous	0	0	0	0	0
HG02492_hap1	chr7	background	17	158391638	158391638	0	158391394
HG02492_hap1	chr8	HSat2	0	0	0	0	0
HG02492_hap1	chr8	HSat3	0	0	0	0	0
HG02492_hap1	chr8	HSat23	0	0	0	0	0
HG02492_hap1	chr8	ambiguous	0	0	0	0	0
HG02492_hap1	chr8	background	1	145934996	145934996	0	145934981
HG02492_hap2	chr10	HSat2	4	338170	338170	0	338110
HG02492_hap2	chr10	HSat3	5	415365	415365	0	415290
HG02492_hap2	chr10	HSat23	6	753535	753535	0	753445
HG02492_hap2	chr10	ambiguous	0	0	0	0	0
HG02492_hap2	chr10	background	7	133244779	132855773	389006	132855638
HG02492_hap2	chr11	HSat2	0	0	0	0	0
HG02492_hap2	chr11	HSat3	0	0	0	0	0
HG02492_hap2	chr11	HSat23	0	0	0	0	0
HG02492_hap2	chr11	ambiguous	0	0	0	0	0
HG02492_hap2	chr11	background	1	119695780	119695780	0	119695765
HG02492_hap2	chr12	HSat2	0	0	0	0	0
HG02492_hap2	chr12	HSat3	0	0	0	0	0
HG02492_hap2	chr12	HSat23	0	0	0	0	0
HG02492_hap2	chr12	ambiguous	0	0	0	0	0
HG02492_hap2	chr12	background	1	133419530	133419530	0	133419515
HG02492_hap2	chr16	HSat2	17	9446329	9446329	0	9446074
HG02492_hap2	chr16	HSat3	3	16207	16207	0	16162
HG02492_hap2	chr16	HSat23	16	9462536	9462536	0	9462296
HG02492_hap2	chr16	ambiguous	0	0	0	0	0
HG02492_hap2	chr16	background	17	83555664	82503789	1051875	82503537
HG02492_hap2	chr17	HSat2	2	84677	84677	0	84647
HG02492_hap2	chr17	HSat3	5	793598	793598	0	793523
HG02492_hap2	chr17	HSat23	7	878275	878275	0	878170
HG02492_hap2	chr17	ambiguous	0	0	0	0	0
HG02492_hap2	chr17	background	8	83387840	82423261	964579	82423109
HG02492_hap2	chr18	HSat2	0	0	0	0	0
HG02492_hap2	chr18	HSat3	0	0	0	0	0
HG02492_hap2	chr18	HSat23	0	0	0	0	0
HG02492_hap2	chr18	ambiguous	0	0	0	0	0
HG02492_hap2	chr18	background	1	77866209	77866209	0	77866194
HG02492_hap2	chr19	HSat2	0	0	0	0	0
HG02492_hap2	chr19	HSat3	0	0	0	0	0
HG02492_hap2	chr19	HSat23	0	0	0	0	0
HG02492_hap2	chr19	ambiguous	0	0	0	0	0
HG02492_hap2	chr19	background	1	61005304	61000304	5000	61000274
HG02492_hap2	chr3	HSat2	0	0	0	0	0
HG02492_hap2	chr3	HSat3	1	194822	194822	0	194807
HG02492_hap2	chr3	HSat23	1	194822	194822	0	194807
HG02492_hap2	chr3	ambiguous	0	0	0	0	0
HG02492_hap2	chr3	background	2	202388861	202383861	5000	202383816
HG02492_hap2	chr4	HSat2	0	0	0	0	0
HG02492_hap2	chr4	HSat3	2	281951	281951	0	281921
HG02492_hap2	chr4	HSat23	2	281951	281951	0	281921
HG02492_hap2	chr4	ambiguous	0	0	0	0	0
HG02492_hap2	chr4	background	3	190288832	190288832	0	190288787
HG02492_hap2	chr5	HSat2	0	0	0	0	0
HG02492_hap2	chr5	HSat3	1	642673	642673	0	642658
HG02492_hap2	chr5	HSat23	1	642673	642673	0	642658
HG02492_hap2	chr5	ambiguous	0	0	0	0	0
HG02492_hap2	chr5	background	2	182675745	182675745	0	182675715
HG02492_hap2	chr6	HSat2	0	0	0	0	0
HG02492_hap2	chr6	HSat3	0	0	0	0	0
HG02492_hap2	chr6	HSat23	0	0	0	0	0
HG02492_hap2	chr6	ambiguous	0	0	0	0	0
HG02492_hap2	chr6	background	1	172553346	171788671	764675	171788626
HG02492_hap2	chr7	HSat2	22	325331	325331	0	325001
HG02492_hap2	chr7	HSat3	12	433790	433790	0	433610
HG02492_hap2	chr7	HSat23	18	759121	759121	0	758851
HG02492_hap2	chr7	ambiguous	0	0	0	0	0
HG02492_hap2	chr7	background	19	159989043	159988043	1000	159987754
HG02492_hap2	chr8	HSat2	0	0	0	0	0
HG02492_hap2	chr8	HSat3	0	0	0	0	0
HG02492_hap2	chr8	HSat23	0	0	0	0	0
HG02492_hap2	chr8	ambiguous	0	0	0	0	0
HG02492_hap2	chr8	background	1	143498008	143498008	0	143497993
HG02492_hap2	chr9	HSat2	1	39117	39117	0	39102
HG02492_hap2	chr9	HSat3	27	9783263	9783263	0	9782858
HG02492_hap2	chr9	HSat23	28	9822380	9822380	0	9821960
HG02492_hap2	chr9	ambiguous	0	0	0	0	0
HG02492_hap2	chr9	background	29	122425736	122425736	0	122425449
HG02492_hap2	chrX	HSat2	0	0	0	0	0
HG02492_hap2	chrX	HSat3	0	0	0	0	0
HG02492_hap2	chrX	HSat23	0	0	0	0	0
HG02492_hap2	chrX	ambiguous	0	0	0	0	0
HG02492_hap2	chrX	background	1	154661262	154656262	5000	154656232
HG02514_hap1	chr1	HSat2	7	12149341	12149341	0	12149236
HG02514_hap1	chr1	HSat3	4	502339	502339	0	502279
HG02514_hap1	chr1	HSat23	11	12651680	12651680	0	12651515
HG02514_hap1	chr1	ambiguous	0	0	0	0	0
HG02514_hap1	chr1	background	12	233924396	233924396	0	233924236
HG02514_hap1	chr10	HSat2	4	1536901	1536901	0	1536841
HG02514_hap1	chr10	HSat3	6	582208	582208	0	582118
HG02514_hap1	chr10	HSat23	8	2119109	2119109	0	2118989
HG02514_hap1	chr10	ambiguous	0	0	0	0	0
HG02514_hap1	chr10	background	9	133253329	133253329	0	133253194
HG02514_hap1	chr11	HSat2	0	0	0	0	0
HG02514_hap1	chr11	HSat3	0	0	0	0	0
HG02514_hap1	chr11	HSat23	0	0	0	0	0
HG02514_hap1	chr11	ambiguous	0	0	0	0	0
HG02514_hap1	chr11	background	1	134613555	134613555	0	134613540
HG02514_hap1	chr12	HSat2	0	0	0	0	0
HG02514_hap1	chr12	HSat3	0	0	0	0	0
HG02514_hap1	chr12	HSat23	0	0	0	0	0
HG02514_hap1	chr12	ambiguous	0	0	0	0	0
HG02514_hap1	chr12	background	1	134835270	134835270	0	134835255
HG02514_hap1	chr16	HSat2	17	7159873	7159873	0	7159618
HG02514_hap1	chr16	HSat3	4	15924	15924	0	15864
HG02514_hap1	chr16	HSat23	15	7175797	7175797	0	7175572
HG02514_hap1	chr16	ambiguous	0	0	0	0	0
HG02514_hap1	chr16	background	16	83681694	83681694	0	83681457
HG02514_hap1	chr18	HSat2	0	0	0	0	0
HG02514_hap1	chr18	HSat3	0	0	0	0	0
HG02514_hap1	chr18	HSat23	0	0	0	0	0
HG02514_hap1	chr18	ambiguous	0	0	0	0	0
HG02514_hap1	chr18	background	1	80695309	80283831	411478	80283771
HG02514_hap1	chr19	HSat2	0	0	0	0	0
HG02514_hap1	chr19	HSat3	0	0	0	0	0
HG02514_hap1	chr19	HSat23	0	0	0	0	0
HG02514_hap1	chr19	ambiguous	0	0	0	0	0
HG02514_hap1	chr19	background	1	60206198	60191461	14737	60191431
HG02514_hap1	chr2	HSat2	7	667867	667867	0	667762
HG02514_hap1	chr2	HSat3	4	59484	59484	0	59424
HG02514_hap1	chr2	HSat23	9	727351	727351	0	727216
HG02514_hap1	chr2	ambiguous	0	0	0	0	0
HG02514_hap1	chr2	background	10	241427844	241427744	100	241427596
HG02514_hap1	chr20	HSat2	0	0	0	0	0
HG02514_hap1	chr20	HSat3	3	1193232	1193232	0	1193187
HG02514_hap1	chr20	HSat23	3	1193232	1193232	0	1193187
HG02514_hap1	chr20	ambiguous	0	0	0	0	0
HG02514_hap1	chr20	background	4	66399862	66399862	0	66399802
HG02514_hap1	chr3	HSat2	0	0	0	0	0
HG02514_hap1	chr3	HSat3	1	135696	135696	0	135681
HG02514_hap1	chr3	HSat23	1	135696	135696	0	135681
HG02514_hap1	chr3	ambiguous	0	0	0	0	0
HG02514_hap1	chr3	background	2	199509006	198619196	889810	198619151
HG02514_hap1	chr4	HSat2	0	0	0	0	0
HG02514_hap1	chr4	HSat3	2	181328	181328	0	181298
HG02514_hap1	chr4	HSat23	2	181328	181328	0	181298
HG02514_hap1	chr4	ambiguous	0	0	0	0	0
HG02514_hap1	chr4	background	3	191631541	191617426	14115	191617351
HG02514_hap1	chr5	HSat2	0	0	0	0	0
HG02514_hap1	chr5	HSat3	1	810309	810309	0	810294
HG02514_hap1	chr5	HSat23	1	810309	810309	0	810294
HG02514_hap1	chr5	ambiguous	0	0	0	0	0
HG02514_hap1	chr5	background	2	181546784	181030709	516075	181030649
HG02514_hap1	chr6	HSat2	0	0	0	0	0
HG02514_hap1	chr6	HSat3	0	0	0	0	0
HG02514_hap1	chr6	HSat23	0	0	0	0	0
HG02514_hap1	chr6	ambiguous	0	0	0	0	0
HG02514_hap1	chr6	background	1	170856882	170856882	0	170856867
HG02514_hap1	chr7	HSat2	19	300404	300404	0	300119
HG02514_hap1	chr7	HSat3	11	260754	260754	0	260589
HG02514_hap1	chr7	HSat23	16	561158	561158	0	560918
HG02514_hap1	chr7	ambiguous	0	0	0	0	0
HG02514_hap1	chr7	background	17	159254510	159193958	60552	159193699
HG02514_hap1	chr8	HSat2	0	0	0	0	0
HG02514_hap1	chr8	HSat3	0	0	0	0	0
HG02514_hap1	chr8	HSat23	0	0	0	0	0
HG02514_hap1	chr8	ambiguous	0	0	0	0	0
HG02514_hap1	chr8	background	1	146927759	146927759	0	146927744
HG02514_hap1	chrX	HSat2	0	0	0	0	0
HG02514_hap1	chrX	HSat3	0	0	0	0	0
HG02514_hap1	chrX	HSat23	0	0	0	0	0
HG02514_hap1	chrX	ambiguous	0	0	0	0	0
HG02514_hap1	chrX	background	1	24050763	24050763	0	24050748
HG02514_hap2	chr1	HSat2	7	7160415	7160415	0	7160310
HG02514_hap2	chr1	HSat3	5	950861	950861	0	950786
HG02514_hap2	chr1	HSat23	12	8111276	8111276	0	8111096
HG02514_hap2	chr1	ambiguous	0	0	0	0	0
HG02514_hap2	chr1	background	13	234999396	234999396	0	234999221
HG02514_hap2	chr10	HSat2	4	500260	500260	0	500200
HG02514_hap2	chr10	HSat3	6	690936	690936	0	690846
HG02514_hap2	chr10	HSat23	8	1191196	1191196	0	1191076
HG02514_hap2	chr10	ambiguous	0	0	0	0	0
HG02514_hap2	chr10	background	9	135110753	135110653	100	135110503
HG02514_hap2	chr11	HSat2	0	0	0	0	0
HG02514_hap2	chr11	HSat3	0	0	0	0	0
HG02514_hap2	chr11	HSat23	0	0	0	0	0
HG02514_hap2	chr11	ambiguous	0	0	0	0	0
HG02514_hap2	chr11	background	1	134840167	134840167	0	134840152
HG02514_hap2	chr12	HSat2	0	0	0	0	0
HG02514_hap2	chr12	HSat3	0	0	0	0	0
HG02514_hap2	chr12	HSat23	0	0	0	0	0
HG02514_hap2	chr12	ambiguous	0	0	0	0	0
HG02514_hap2	chr12	background	1	133800708	133800708	0	133800693
HG02514_hap2	chr16	HSat2	16	7611588	7611588	0	7611348
HG02514_hap2	chr16	HSat3	3	13393	13393	0	13348
HG02514_hap2	chr16	HSat23	15	7624981	7624981	0	7624756
HG02514_hap2	chr16	ambiguous	0	0	0	0	0
HG02514_hap2	chr16	background	16	82965233	82965233	0	82964996
HG02514_hap2	chr18	HSat2	0	0	0	0	0
HG02514_hap2	chr18	HSat3	0	0	0	0	0
HG02514_hap2	chr18	HSat23	0	0	0	0	0
HG02514_hap2	chr18	ambiguous	0	0	0	0	0
HG02514_hap2	chr18	background	1	80991349	80991349	0	80991334
HG02514_hap2	chr19	HSat2	0	0	0	0	0
HG02514_hap2	chr19	HSat3	0	0	0	0	0
HG02514_hap2	chr19	HSat23	0	0	0	0	0
HG02514_hap2	chr19	ambiguous	0	0	0	0	0
HG02514_hap2	chr19	background	1	62516499	62516499	0	62516484
HG02514_hap2	chr2	HSat2	7	792628	792628	0	792523
HG02514_hap2	chr2	HSat3	4	59334	59334	0	59274
HG02514_hap2	chr2	HSat23	9	851962	851962	0	851827
HG02514_hap2	chr2	ambiguous	0	0	0	0	0
HG02514_hap2	chr2	background	10	241464394	241291510	172884	241291362
HG02514_hap2	chr20	HSat2	0	0	0	0	0
HG02514_hap2	chr20	HSat3	3	1090958	1090958	0	1090913
HG02514_hap2	chr20	HSat23	3	1090958	1090958	0	1090913
HG02514_hap2	chr20	ambiguous	0	0	0	0	0
HG02514_hap2	chr20	background	4	65098238	65098138	100	65098063
HG02514_hap2	chr3	HSat2	0	0	0	0	0
HG02514_hap2	chr3	HSat3	1	211004	211004	0	210989
HG02514_hap2	chr3	HSat23	1	211004	211004	0	210989
HG02514_hap2	chr3	ambiguous	0	0	0	0	0
HG02514_hap2	chr3	background	2	199645674	199625774	19900	199625729
HG02514_hap2	chr4	HSat2	0	0	0	0	0
HG02514_hap2	chr4	HSat3	2	250088	250088	0	250058
HG02514_hap2	chr4	HSat23	2	250088	250088	0	250058
HG02514_hap2	chr4	ambiguous	0	0	0	0	0
HG02514_hap2	chr4	background	3	190998837	190878316	120521	190878256
HG02514_hap2	chr5	HSat2	0	0	0	0	0
HG02514_hap2	chr5	HSat3	1	663451	663451	0	663436
HG02514_hap2	chr5	HSat23	1	663451	663451	0	663436
HG02514_hap2	chr5	ambiguous	0	0	0	0	0
HG02514_hap2	chr5	background	2	183014976	183014976	0	183014946
HG02514_hap2	chr6	HSat2	0	0	0	0	0
HG02514_hap2	chr6	HSat3	0	0	0	0	0
HG02514_hap2	chr6	HSat23	0	0	0	0	0
HG02514_hap2	chr6	ambiguous	0	0	0	0	0
HG02514_hap2	chr6	background	1	171958740	171958440	300	171958380
HG02514_hap2	chr7	HSat2	20	294603	294603	0	294303
HG02514_hap2	chr7	HSat3	10	156002	156002	0	155852
HG02514_hap2	chr7	HSat23	16	450605	450605	0	450365
HG02514_hap2	chr7	ambiguous	0	0	0	0	0
HG02514_hap2	chr7	background	17	159441564	159434729	6835	159434473
HG02514_hap2	chr8	HSat2	0	0	0	0	0
HG02514_hap2	chr8	HSat3	0	0	0	0	0
HG02514_hap2	chr8	HSat23	0	0	0	0	0
HG02514_hap2	chr8	ambiguous	0	0	0	0	0
HG02514_hap2	chr8	background	1	145637896	145635172	2724	145635142
HG02523_hap1	chr1	HSat2	6	22445804	22445704	100	22445599
HG02523_hap1	chr1	HSat3	4	512708	512708	0	512648
HG02523_hap1	chr1	HSat23	10	22958512	22958412	100	22958247
HG02523_hap1	chr1	ambiguous	0	0	0	0	0
HG02523_hap1	chr1	background	11	232992463	232992463	0	232992318
HG02523_hap1	chr10	HSat2	4	825206	825206	0	825146
HG02523_hap1	chr10	HSat3	6	769454	769454	0	769364
HG02523_hap1	chr10	HSat23	8	1594660	1594660	0	1594540
HG02523_hap1	chr10	ambiguous	0	0	0	0	0
HG02523_hap1	chr10	background	9	135143960	135143960	0	135143825
HG02523_hap1	chr11	HSat2	0	0	0	0	0
HG02523_hap1	chr11	HSat3	0	0	0	0	0
HG02523_hap1	chr11	HSat23	0	0	0	0	0
HG02523_hap1	chr11	ambiguous	0	0	0	0	0
HG02523_hap1	chr11	background	1	137169833	137169833	0	137169818
HG02523_hap1	chr12	HSat2	0	0	0	0	0
HG02523_hap1	chr12	HSat3	0	0	0	0	0
HG02523_hap1	chr12	HSat23	0	0	0	0	0
HG02523_hap1	chr12	ambiguous	0	0	0	0	0
HG02523_hap1	chr12	background	1	133531697	133531697	0	133531682
HG02523_hap1	chr16	HSat2	18	8787926	8787926	0	8787656
HG02523_hap1	chr16	HSat3	5	17244	17244	0	17169
HG02523_hap1	chr16	HSat23	15	8805170	8805170	0	8804945
HG02523_hap1	chr16	ambiguous	0	0	0	0	0
HG02523_hap1	chr16	background	16	83859379	83859279	100	83859027
HG02523_hap1	chr18	HSat2	0	0	0	0	0
HG02523_hap1	chr18	HSat3	0	0	0	0	0
HG02523_hap1	chr18	HSat23	0	0	0	0	0
HG02523_hap1	chr18	ambiguous	0	0	0	0	0
HG02523_hap1	chr18	background	1	80475663	80081982	393681	80081952
HG02523_hap1	chr19	HSat2	0	0	0	0	0
HG02523_hap1	chr19	HSat3	0	0	0	0	0
HG02523_hap1	chr19	HSat23	0	0	0	0	0
HG02523_hap1	chr19	ambiguous	0	0	0	0	0
HG02523_hap1	chr19	background	1	61995739	61995739	0	61995724
HG02523_hap1	chr2	HSat2	7	847284	847284	0	847179
HG02523_hap1	chr2	HSat3	4	59324	59324	0	59264
HG02523_hap1	chr2	HSat23	9	906608	906608	0	906473
HG02523_hap1	chr2	ambiguous	0	0	0	0	0
HG02523_hap1	chr2	background	10	241632458	241632458	0	241632325
HG02523_hap1	chr20	HSat2	0	0	0	0	0
HG02523_hap1	chr20	HSat3	3	1025530	1025530	0	1025485
HG02523_hap1	chr20	HSat23	3	1025530	1025530	0	1025485
HG02523_hap1	chr20	ambiguous	0	0	0	0	0
HG02523_hap1	chr20	background	4	65676763	65676763	0	65676703
HG02523_hap1	chr4	HSat2	0	0	0	0	0
HG02523_hap1	chr4	HSat3	2	175755	175755	0	175725
HG02523_hap1	chr4	HSat23	2	175755	175755	0	175725
HG02523_hap1	chr4	ambiguous	0	0	0	0	0
HG02523_hap1	chr4	background	3	192407597	192407597	0	192407552
HG02523_hap1	chr5	HSat2	0	0	0	0	0
HG02523_hap1	chr5	HSat3	1	305132	305132	0	305117
HG02523_hap1	chr5	HSat23	1	305132	305132	0	305117
HG02523_hap1	chr5	ambiguous	0	0	0	0	0
HG02523_hap1	chr5	background	2	182468829	182468829	0	182468799
HG02523_hap1	chr6	HSat2	0	0	0	0	0
HG02523_hap1	chr6	HSat3	0	0	0	0	0
HG02523_hap1	chr6	HSat23	0	0	0	0	0
HG02523_hap1	chr6	ambiguous	0	0	0	0	0
HG02523_hap1	chr6	background	1	171965709	171965709	0	171965694
HG02523_hap1	chr7	HSat2	21	295679	295679	0	295364
HG02523_hap1	chr7	HSat3	12	258184	258184	0	258004
HG02523_hap1	chr7	HSat23	16	553863	553863	0	553623
HG02523_hap1	chr7	ambiguous	0	0	0	0	0
HG02523_hap1	chr7	background	17	160113703	160113703	0	160113459
HG02523_hap1	chr8	HSat2	0	0	0	0	0
HG02523_hap1	chr8	HSat3	0	0	0	0	0
HG02523_hap1	chr8	HSat23	0	0	0	0	0
HG02523_hap1	chr8	ambiguous	0	0	0	0	0
HG02523_hap1	chr8	background	1	146191466	146191466	0	146191451
HG02523_hap1	chr9	HSat2	1	39055	39055	0	39040
HG02523_hap1	chr9	HSat3	27	9357903	9357903	0	9357498
HG02523_hap1	chr9	HSat23	28	9396958	9396958	0	9396538
HG02523_hap1	chr9	ambiguous	0	0	0	0	0
HG02523_hap1	chr9	background	29	122152921	122152921	0	122152631
HG02523_hap1	chrX	HSat2	0	0	0	0	0
HG02523_hap1	chrX	HSat3	0	0	0	0	0
HG02523_hap1	chrX	HSat23	0	0	0	0	0
HG02523_hap1	chrX	ambiguous	0	0	0	0	0
HG02523_hap1	chrX	background	1	155508923	155508723	200	155508678
HG02523_hap2	chr1	HSat2	7	10332049	10332049	0	10331944
HG02523_hap2	chr1	HSat3	5	842427	842427	0	842352
HG02523_hap2	chr1	HSat23	12	11174476	11174476	0	11174296
HG02523_hap2	chr1	ambiguous	0	0	0	0	0
HG02523_hap2	chr1	background	13	235106996	235106996	0	235106821
HG02523_hap2	chr10	HSat2	4	774788	774788	0	774728
HG02523_hap2	chr10	HSat3	6	561959	561959	0	561869
HG02523_hap2	chr10	HSat23	8	1336747	1336747	0	1336627
HG02523_hap2	chr10	ambiguous	0	0	0	0	0
HG02523_hap2	chr10	background	9	132899432	132899432	0	132899297
HG02523_hap2	chr11	HSat2	0	0	0	0	0
HG02523_hap2	chr11	HSat3	0	0	0	0	0
HG02523_hap2	chr11	HSat23	0	0	0	0	0
HG02523_hap2	chr11	ambiguous	0	0	0	0	0
HG02523_hap2	chr11	background	1	134681134	134681134	0	134681119
HG02523_hap2	chr12	HSat2	0	0	0	0	0
HG02523_hap2	chr12	HSat3	0	0	0	0	0
HG02523_hap2	chr12	HSat23	0	0	0	0	0
HG02523_hap2	chr12	ambiguous	0	0	0	0	0
HG02523_hap2	chr12	background	1	133923160	133923160	0	133923145
HG02523_hap2	chr16	HSat2	18	4503789	4503789	0	4503519
HG02523_hap2	chr16	HSat3	5	15226	15226	0	15151
HG02523_hap2	chr16	HSat23	15	4519015	4519015	0	4518790
HG02523_hap2	chr16	ambiguous	0	0	0	0	0
HG02523_hap2	chr16	background	16	81002125	81002125	0	81001888
HG02523_hap2	chr18	HSat2	0	0	0	0	0
HG02523_hap2	chr18	HSat3	0	0	0	0	0
HG02523_hap2	chr18	HSat23	0	0	0	0	0
HG02523_hap2	chr18	ambiguous	0	0	0	0	0
HG02523_hap2	chr18	background	1	80610710	80610710	0	80610695
HG02523_hap2	chr19	HSat2	0	0	0	0	0
HG02523_hap2	chr19	HSat3	0	0	0	0	0
HG02523_hap2	chr19	HSat23	0	0	0	0	0
HG02523_hap2	chr19	ambiguous	0	0	0	0	0
HG02523_hap2	chr19	background	1	60466502	60466502	0	60466487
HG02523_hap2	chr2	HSat2	7	572822	572822	0	572717
HG02523_hap2	chr2	HSat3	4	59453	59453	0	59393
HG02523_hap2	chr2	HSat23	9	632275	632275	0	632140
HG02523_hap2	chr2	ambiguous	0	0	0	0	0
HG02523_hap2	chr2	background	10	240669210	240669110	100	240668962
HG02523_hap2	chr20	HSat2	0	0	0	0	0
HG02523_hap2	chr20	HSat3	3	1063715	1063715	0	1063670
HG02523_hap2	chr20	HSat23	3	1063715	1063715	0	1063670
HG02523_hap2	chr20	ambiguous	0	0	0	0	0
HG02523_hap2	chr20	background	4	65844861	65844861	0	65844801
HG02523_hap2	chr4	HSat2	0	0	0	0	0
HG02523_hap2	chr4	HSat3	2	226403	226403	0	226373
HG02523_hap2	chr4	HSat23	2	226403	226403	0	226373
HG02523_hap2	chr4	ambiguous	0	0	0	0	0
HG02523_hap2	chr4	background	3	191498606	191038091	460515	191038031
HG02523_hap2	chr5	HSat2	0	0	0	0	0
HG02523_hap2	chr5	HSat3	1	274918	274918	0	274903
HG02523_hap2	chr5	HSat23	1	274918	274918	0	274903
HG02523_hap2	chr5	ambiguous	0	0	0	0	0
HG02523_hap2	chr5	background	2	181810738	181785868	24870	181785823
HG02523_hap2	chr6	HSat2	0	0	0	0	0
HG02523_hap2	chr6	HSat3	0	0	0	0	0
HG02523_hap2	chr6	HSat23	0	0	0	0	0
HG02523_hap2	chr6	ambiguous	0	0	0	0	0
HG02523_hap2	chr6	background	1	172388924	172388924	0	172388909
HG02523_hap2	chr7	HSat2	20	324439	324439	0	324139
HG02523_hap2	chr7	HSat3	12	449901	449901	0	449721
HG02523_hap2	chr7	HSat23	18	774340	774340	0	774070
HG02523_hap2	chr7	ambiguous	0	0	0	0	0
HG02523_hap2	chr7	background	19	160317421	160317421	0	160317147
HG02523_hap2	chr8	HSat2	0	0	0	0	0
HG02523_hap2	chr8	HSat3	0	0	0	0	0
HG02523_hap2	chr8	HSat23	0	0	0	0	0
HG02523_hap2	chr8	ambiguous	0	0	0	0	0
HG02523_hap2	chr8	background	1	145713119	145713019	100	145712989
HG02523_hap2	chr9	HSat2	1	34938	34938	0	34923
HG02523_hap2	chr9	HSat3	41	16175518	16175518	0	16174903
HG02523_hap2	chr9	HSat23	42	16210456	16210456	0	16209826
