kmer_id	target_family	group	chromosome	available_haps	measurable_haps	median_target_hits	mean_target_hits	pooled_target_density_per_M	presence_ge10_fraction
k16_53d43eac	HSat3	G5	chr10	47	47	35.0	33.361702127659576	53.24892292337266	0.9148936170212766
k16_53d43eac	HSat3	G5	chr11	46	0				
k16_53d43eac	HSat3	G5	chr12	44	0				
k16_53d43eac	HSat3	G5	chr13	0	0				
k16_53d43eac	HSat3	G5	chr14	0	0				
k16_53d43eac	HSat3	G5	chr15	0	0				
k16_53d43eac	HSat3	G5	chr16	33	33	0.0	0.0	0.0	0.0
k16_53d43eac	HSat3	G5	chr17	39	39	0.0	0.0	0.0	0.0
k16_53d43eac	HSat3	G5	chr18	39	0				
k16_53d43eac	HSat3	G5	chr19	46	0				
k16_53d43eac	HSat3	G5	chr20	47	47	0.0	0.0	0.0	0.0
k16_53d43eac	HSat3	G5	chr21	0	0				
k16_53d43eac	HSat3	G5	chr22	0	0				
k16_53d43eac	HSat3	G5	chrX	28	0				
k16_53d43eac	HSat3	G5	chrY	1	1	0.0	0.0	0.0	0.0
k16_53d43eac	HSat3	G6	chr1	34	34	1.0	1.1764705882352942	1.4643408833284937	0.0
k16_53d43eac	HSat3	G6	chr2	39	38	0.0	0.0	0.0	0.0
k16_53d43eac	HSat3	G6	chr3	34	34	0.0	0.0	0.0	0.0
k16_53d43eac	HSat3	G6	chr4	34	34	0.0	0.0	0.0	0.0
k16_53d43eac	HSat3	G6	chr5	47	47	1.0	0.9148936170212766	1.320374056443043	0.0
k16_53d43eac	HSat3	G6	chr6	40	0				
k16_53d43eac	HSat3	G6	chr7	47	47	0.0	0.0	0.0	0.0
k16_53d43eac	HSat3	G6	chr8	47	0				
k16_53d43eac	HSat3	G6	chr9	39	39	2.0	2.58974358974359	0.19606694255770293	0.0
k16_53d43eac	HSat3	G6	chr10	47	47	38.0	37.02127659574468	58.08232394988911	0.9361702127659575
k16_53d43eac	HSat3	G6	chr11	47	0				
k16_53d43eac	HSat3	G6	chr12	47	0				
k16_53d43eac	HSat3	G6	chr13	0	0				
k16_53d43eac	HSat3	G6	chr14	0	0				
k16_53d43eac	HSat3	G6	chr15	0	0				
k16_53d43eac	HSat3	G6	chr16	41	41	0.0	0.0	0.0	0.0
k16_53d43eac	HSat3	G6	chr17	28	28	0.0	0.0	0.0	0.0
k16_53d43eac	HSat3	G6	chr18	25	0				
k16_53d43eac	HSat3	G6	chr19	46	0				
k16_53d43eac	HSat3	G6	chr20	47	47	0.0	0.0	0.0	0.0
k16_53d43eac	HSat3	G6	chr21	0	0				
k16_53d43eac	HSat3	G6	chr22	0	0				
k16_53d43eac	HSat3	G6	chrX	30	0				
k16_53d43eac	HSat3	G6	chrY	0	0				
k16_53d43eac	HSat3	G7	chr1	84	81	1.0	1.4567901234567902	1.9738121627677103	0.0
k16_53d43eac	HSat3	G7	chr2	104	103	0.0	0.0	0.0	0.0
k16_53d43eac	HSat3	G7	chr3	88	86	0.0	0.0	0.0	0.0
k16_53d43eac	HSat3	G7	chr4	91	91	0.0	0.0	0.0	0.0
k16_53d43eac	HSat3	G7	chr5	126	126	1.0	0.9206349206349206	1.3438324958206231	0.0
k16_53d43eac	HSat3	G7	chr6	103	0				
k16_53d43eac	HSat3	G7	chr7	126	126	0.0	0.0	0.0	0.0
k16_53d43eac	HSat3	G7	chr8	121	0				
k16_53d43eac	HSat3	G7	chr9	101	101	3.0	2.6732673267326734	0.18842646347929276	0.0
k16_53d43eac	HSat3	G7	chr10	126	126	33.0	35.023809523809526	54.75358584807033	0.9206349206349206
k16_53d43eac	HSat3	G7	chr11	125	0				
k16_53d43eac	HSat3	G7	chr12	126	0				
k16_53d43eac	HSat3	G7	chr13	0	0				
k16_53d43eac	HSat3	G7	chr14	0	0				
k16_53d43eac	HSat3	G7	chr15	0	0				
k16_53d43eac	HSat3	G7	chr16	109	109	0.0	0.0	0.0	0.0
k16_53d43eac	HSat3	G7	chr17	77	77	0.0	0.0	0.0	0.0
k16_53d43eac	HSat3	G7	chr18	76	0				
k16_53d43eac	HSat3	G7	chr19	121	0				
k16_53d43eac	HSat3	G7	chr20	126	126	0.0	0.0	0.0	0.0
k16_53d43eac	HSat3	G7	chr21	0	0				
k16_53d43eac	HSat3	G7	chr22	0	0				
k16_53d43eac	HSat3	G7	chrX	80	0				
k16_53d43eac	HSat3	G7	chrY	0	0				
k16_53d43eac	HSat3	NA	chr1	73	71	1.0	1.3943661971830985	1.9148394681759675	0.0
k16_53d43eac	HSat3	NA	chr2	92	92	0.0	0.0	0.0	0.0
k16_53d43eac	HSat3	NA	chr3	80	80	0.0	0.0	0.0	0.0
k16_53d43eac	HSat3	NA	chr4	93	93	0.0	0.0	0.0	0.0
k16_53d43eac	HSat3	NA	chr5	115	114	0.0	0.2807017543859649	0.5374955646117959	0.0
k16_53d43eac	HSat3	NA	chr6	101	0				
k16_53d43eac	HSat3	NA	chr7	60	60	0.0	0.0	0.0	0.0
k16_53d43eac	HSat3	NA	chr8	127	0				
k16_53d43eac	HSat3	NA	chr9	98	97	3.0	2.7010309278350517	0.18430892158477882	0.010309278350515464
k16_53d43eac	HSat3	NA	chr10	119	118	37.0	38.17796610169491	59.19765379133246	0.9491525423728814
k16_53d43eac	HSat3	NA	chr11	130	0				
k16_53d43eac	HSat3	NA	chr12	126	0				
k16_53d43eac	HSat3	NA	chr13	0	0				
k16_53d43eac	HSat3	NA	chr14	0	0				
k16_53d43eac	HSat3	NA	chr15	0	0				
k16_53d43eac	HSat3	NA	chr16	103	102	0.0	0.0	0.0	0.0
k16_53d43eac	HSat3	NA	chr17	65	65	0.0	0.0	0.0	0.0
k16_53d43eac	HSat3	NA	chr18	84	0				
k16_53d43eac	HSat3	NA	chr19	128	0				
k16_53d43eac	HSat3	NA	chr20	84	84	0.0	0.0	0.0	0.0
k16_53d43eac	HSat3	NA	chr21	0	0				
k16_53d43eac	HSat3	NA	chr22	0	0				
k16_53d43eac	HSat3	NA	chrX	91	0				
k16_53d43eac	HSat3	NA	chrY	1	1	0.0	0.0	0.0	0.0
k16_562e83b4	HSat3	G1	chr1	40	39	1.0	0.7435897435897436	0.9358926447228886	0.0
k16_562e83b4	HSat3	G1	chr2	53	53	0.0	0.0	0.0	0.0
k16_562e83b4	HSat3	G1	chr3	35	35	0.0	0.0	0.0	0.0
k16_562e83b4	HSat3	G1	chr4	48	48	0.0	0.0	0.0	0.0
k16_562e83b4	HSat3	G1	chr5	59	59	24.0	23.796610169491526	62.87822945654265	0.7796610169491526
k16_562e83b4	HSat3	G1	chr6	40	0				
k16_562e83b4	HSat3	G1	chr7	59	59	0.0	0.01694915254237288	0.038050036101874254	0.0
k16_562e83b4	HSat3	G1	chr8	53	0				
k16_562e83b4	HSat3	G1	chr9	49	49	9.0	9.571428571428571	0.6702024988127199	0.4489795918367347
k16_562e83b4	HSat3	G1	chr10	59	59	0.0	0.0	0.0	0.0
k16_562e83b4	HSat3	G1	chr11	57	0				
k16_562e83b4	HSat3	G1	chr12	58	0				
k16_562e83b4	HSat3	G1	chr13	0	0				
k16_562e83b4	HSat3	G1	chr14	0	0				
k16_562e83b4	HSat3	G1	chr15	0	0				
k16_562e83b4	HSat3	G1	chr16	45	43	0.0	0.0	0.0	0.0
k16_562e83b4	HSat3	G1	chr17	42	42	0.0	0.0	0.0	0.0
k16_562e83b4	HSat3	G1	chr18	44	0				
k16_562e83b4	HSat3	G1	chr19	55	0				
k16_562e83b4	HSat3	G1	chr20	59	59	0.0	0.0	0.0	0.0
k16_562e83b4	HSat3	G1	chr21	0	0				
k16_562e83b4	HSat3	G1	chr22	0	0				
k16_562e83b4	HSat3	G1	chrX	44	1	0.0	0.0	0.0	0.0
k16_562e83b4	HSat3	G1	chrY	0	0				
k16_562e83b4	HSat3	G2	chr1	35	35	1.0	0.5142857142857142	0.7331025065059793	0.0
k16_562e83b4	HSat3	G2	chr2	41	39	0.0	0.0	0.0	0.0
k16_562e83b4	HSat3	G2	chr3	47	47	0.0	0.0	0.0	0.0
k16_562e83b4	HSat3	G2	chr4	39	39	0.0	0.0	0.0	0.0
k16_562e83b4	HSat3	G2	chr5	54	54	24.5	22.703703703703702	67.94672909932841	0.9074074074074074
k16_562e83b4	HSat3	G2	chr6	44	0				
k16_562e83b4	HSat3	G2	chr7	54	54	0.0	0.018518518518518517	0.046168782820522045	0.0
k16_562e83b4	HSat3	G2	chr8	53	0				
k16_562e83b4	HSat3	G2	chr9	47	47	8.0	10.297872340425531	0.7424749697766282	0.46808510638297873
k16_562e83b4	HSat3	G2	chr10	54	54	0.0	0.0	0.0	0.0
k16_562e83b4	HSat3	G2	chr11	54	0				
k16_562e83b4	HSat3	G2	chr12	53	0				
k16_562e83b4	HSat3	G2	chr13	0	0				
k16_562e83b4	HSat3	G2	chr14	0	0				
k16_562e83b4	HSat3	G2	chr15	0	0				
k16_562e83b4	HSat3	G2	chr16	49	47	0.0	0.0	0.0	0.0
k16_562e83b4	HSat3	G2	chr17	37	37	0.0	0.0	0.0	0.0
k16_562e83b4	HSat3	G2	chr18	35	0				
k16_562e83b4	HSat3	G2	chr19	54	0				
k16_562e83b4	HSat3	G2	chr20	54	54	0.0	0.0	0.0	0.0
k16_562e83b4	HSat3	G2	chr21	0	0				
k16_562e83b4	HSat3	G2	chr22	0	0				
k16_562e83b4	HSat3	G2	chrX	38	0				
k16_562e83b4	HSat3	G2	chrY	0	0				
k16_562e83b4	HSat3	G3	chr1	38	38	1.0	0.6578947368421053	0.8080452083840314	0.0
k16_562e83b4	HSat3	G3	chr2	57	56	0.0	0.0	0.0	0.0
k16_562e83b4	HSat3	G3	chr3	49	48	0.0	0.0	0.0	0.0
k16_562e83b4	HSat3	G3	chr4	58	58	0.0	0.0	0.0	0.0
k16_562e83b4	HSat3	G3	chr5	70	70	26.0	23.7	68.73761769918661	0.9428571428571428
k16_562e83b4	HSat3	G3	chr6	57	0				
k16_562e83b4	HSat3	G3	chr7	70	70	0.0	0.0	0.0	0.0
k16_562e83b4	HSat3	G3	chr8	66	0				
k16_562e83b4	HSat3	G3	chr9	58	58	8.0	8.637931034482758	0.596747152710592	0.3620689655172414
k16_562e83b4	HSat3	G3	chr10	70	70	0.0	0.02857142857142857	0.04557295642432397	0.0
k16_562e83b4	HSat3	G3	chr11	69	0				
k16_562e83b4	HSat3	G3	chr12	70	0				
k16_562e83b4	HSat3	G3	chr13	0	0				
k16_562e83b4	HSat3	G3	chr14	0	0				
k16_562e83b4	HSat3	G3	chr15	0	0				
k16_562e83b4	HSat3	G3	chr16	60	60	0.0	0.0	0.0	0.0
k16_562e83b4	HSat3	G3	chr17	44	44	0.0	0.0	0.0	0.0
k16_562e83b4	HSat3	G3	chr18	38	0				
k16_562e83b4	HSat3	G3	chr19	66	0				
k16_562e83b4	HSat3	G3	chr20	70	70	0.0	0.0	0.0	0.0
k16_562e83b4	HSat3	G3	chr21	0	0				
k16_562e83b4	HSat3	G3	chr22	0	0				
k16_562e83b4	HSat3	G3	chrX	52	0				
k16_562e83b4	HSat3	G3	chrY	1	1	0.0	0.0	0.0	0.0
k16_562e83b4	HSat3	G4	chr1	23	22	1.0	0.8636363636363636	0.97682779389715	0.0
k16_562e83b4	HSat3	G4	chr2	31	31	0.0	0.0	0.0	0.0
k16_562e83b4	HSat3	G4	chr3	28	28	0.0	0.0	0.0	0.0
k16_562e83b4	HSat3	G4	chr4	28	28	0.0	0.0	0.0	0.0
k16_562e83b4	HSat3	G4	chr5	39	39	25.0	26.743589743589745	42.36417266385755	0.5897435897435898
k16_562e83b4	HSat3	G4	chr6	30	0				
k16_562e83b4	HSat3	G4	chr7	39	39	0.0	0.0	0.0	0.0
k16_562e83b4	HSat3	G4	chr8	36	0				
k16_562e83b4	HSat3	G4	chr9	27	27	10.0	10.814814814814815	0.7617245139349139	0.5925925925925926
k16_562e83b4	HSat3	G4	chr10	39	39	0.0	0.02564102564102564	0.040602236736619585	0.0
k16_562e83b4	HSat3	G4	chr11	39	0				
k16_562e83b4	HSat3	G4	chr12	37	0				
k16_562e83b4	HSat3	G4	chr13	0	0				
k16_562e83b4	HSat3	G4	chr14	0	0				
k16_562e83b4	HSat3	G4	chr15	0	0				
k16_562e83b4	HSat3	G4	chr16	29	29	0.0	0.0	0.0	0.0
k16_562e83b4	HSat3	G4	chr17	25	25	0.0	0.0	0.0	0.0
k16_562e83b4	HSat3	G4	chr18	27	0				
k16_562e83b4	HSat3	G4	chr19	35	0				
k16_562e83b4	HSat3	G4	chr20	39	39	0.0	0.0	0.0	0.0
k16_562e83b4	HSat3	G4	chr21	0	0				
k16_562e83b4	HSat3	G4	chr22	0	0				
k16_562e83b4	HSat3	G4	chrX	30	0				
k16_562e83b4	HSat3	G4	chrY	1	1	0.0	0.0	0.0	0.0
k16_562e83b4	HSat3	G5	chr1	31	30	1.0	0.7666666666666667	0.9363580629976005	0.0
k16_562e83b4	HSat3	G5	chr2	39	39	0.0	0.0	0.0	0.0
k16_562e83b4	HSat3	G5	chr3	26	26	0.0	0.0	0.0	0.0
k16_562e83b4	HSat3	G5	chr4	40	40	0.0	0.0	0.0	0.0
k16_562e83b4	HSat3	G5	chr5	47	47	1.0	1.0212765957446808	1.5158532193011696	0.0
k16_562e83b4	HSat3	G5	chr6	37	0				
k16_562e83b4	HSat3	G5	chr7	47	47	0.0	0.02127659574468085	0.04663567011307378	0.0
k16_562e83b4	HSat3	G5	chr8	45	0				
k16_562e83b4	HSat3	G5	chr9	40	40	9.0	10.4	0.693029280597057	0.425
k16_562e83b4	HSat3	G5	chr10	47	47	0.0	0.0	0.0	0.0
k16_562e83b4	HSat3	G5	chr11	46	0				
k16_562e83b4	HSat3	G5	chr12	44	0				
k16_562e83b4	HSat3	G5	chr13	0	0				
k16_562e83b4	HSat3	G5	chr14	0	0				
k16_562e83b4	HSat3	G5	chr15	0	0				
k16_562e83b4	HSat3	G5	chr16	33	33	0.0	0.0	0.0	0.0
k16_562e83b4	HSat3	G5	chr17	39	39	0.0	0.0	0.0	0.0
k16_562e83b4	HSat3	G5	chr18	39	0				
k16_562e83b4	HSat3	G5	chr19	46	0				
k16_562e83b4	HSat3	G5	chr20	47	47	0.0	0.0	0.0	0.0
k16_562e83b4	HSat3	G5	chr21	0	0				
k16_562e83b4	HSat3	G5	chr22	0	0				
k16_562e83b4	HSat3	G5	chrX	28	0				
k16_562e83b4	HSat3	G5	chrY	1	1	0.0	0.0	0.0	0.0
k16_562e83b4	HSat3	G6	chr1	34	34	1.0	0.8235294117647058	1.0250386183299456	0.0
k16_562e83b4	HSat3	G6	chr2	39	38	0.0	0.0	0.0	0.0
k16_562e83b4	HSat3	G6	chr3	34	34	0.0	0.0	0.0	0.0
k16_562e83b4	HSat3	G6	chr4	34	34	0.0	0.0	0.0	0.0
k16_562e83b4	HSat3	G6	chr5	47	47	1.0	1.1914893617021276	1.7195569107165212	0.0
k16_562e83b4	HSat3	G6	chr6	40	0				
k16_562e83b4	HSat3	G6	chr7	47	47	0.0	0.0	0.0	0.0
k16_562e83b4	HSat3	G6	chr8	47	0				
k16_562e83b4	HSat3	G6	chr9	39	39	9.0	11.051282051282051	0.8366817053699996	0.48717948717948717
k16_562e83b4	HSat3	G6	chr10	47	47	0.0	0.0	0.0	0.0
k16_562e83b4	HSat3	G6	chr11	47	0				
k16_562e83b4	HSat3	G6	chr12	47	0				
k16_562e83b4	HSat3	G6	chr13	0	0				
k16_562e83b4	HSat3	G6	chr14	0	0				
k16_562e83b4	HSat3	G6	chr15	0	0				
k16_562e83b4	HSat3	G6	chr16	41	41	0.0	0.0	0.0	0.0
k16_562e83b4	HSat3	G6	chr17	28	28	0.0	0.0	0.0	0.0
k16_562e83b4	HSat3	G6	chr18	25	0				
k16_562e83b4	HSat3	G6	chr19	46	0				
k16_562e83b4	HSat3	G6	chr20	47	47	0.0	0.0	0.0	0.0
k16_562e83b4	HSat3	G6	chr21	0	0				
k16_562e83b4	HSat3	G6	chr22	0	0				
k16_562e83b4	HSat3	G6	chrX	30	0				
k16_562e83b4	HSat3	G6	chrY	0	0				
k16_562e83b4	HSat3	G7	chr1	84	81	1.0	0.5925925925925926	0.8029066424817805	0.0
k16_562e83b4	HSat3	G7	chr2	104	103	0.0	0.0	0.0	0.0
k16_562e83b4	HSat3	G7	chr3	88	86	0.0	0.0	0.0	0.0
k16_562e83b4	HSat3	G7	chr4	91	91	0.0	0.0	0.0	0.0
k16_562e83b4	HSat3	G7	chr5	126	126	1.0	1.380952380952381	2.015748743730935	0.007936507936507936
k16_562e83b4	HSat3	G7	chr6	103	0				
k16_562e83b4	HSat3	G7	chr7	126	126	0.0	0.007936507936507936	0.021240394881030848	0.0
k16_562e83b4	HSat3	G7	chr8	121	0				
k16_562e83b4	HSat3	G7	chr9	101	101	8.0	10.366336633663366	0.7306759528252574	0.38613861386138615
k16_562e83b4	HSat3	G7	chr10	126	126	0.0	0.007936507936507936	0.012407338737382806	0.0
k16_562e83b4	HSat3	G7	chr11	125	0				
k16_562e83b4	HSat3	G7	chr12	126	0				
k16_562e83b4	HSat3	G7	chr13	0	0				
k16_562e83b4	HSat3	G7	chr14	0	0				
k16_562e83b4	HSat3	G7	chr15	0	0				
k16_562e83b4	HSat3	G7	chr16	109	109	0.0	0.0	0.0	0.0
k16_562e83b4	HSat3	G7	chr17	77	77	0.0	0.0	0.0	0.0
k16_562e83b4	HSat3	G7	chr18	76	0				
k16_562e83b4	HSat3	G7	chr19	121	0				
k16_562e83b4	HSat3	G7	chr20	126	126	0.0	0.0	0.0	0.0
k16_562e83b4	HSat3	G7	chr21	0	0				
k16_562e83b4	HSat3	G7	chr22	0	0				
k16_562e83b4	HSat3	G7	chrX	80	0				
k16_562e83b4	HSat3	G7	chrY	0	0				
k16_562e83b4	HSat3	NA	chr1	73	71	1.0	0.5633802816901409	0.7736725123943304	0.0
k16_562e83b4	HSat3	NA	chr2	92	92	0.0	0.0	0.0	0.0
k16_562e83b4	HSat3	NA	chr3	80	80	0.0	0.0	0.0	0.0
k16_562e83b4	HSat3	NA	chr4	93	93	0.0	0.0	0.0	0.0
k16_562e83b4	HSat3	NA	chr5	115	114	10.5	14.68421052631579	28.117736723754575	0.5087719298245614
k16_562e83b4	HSat3	NA	chr6	101	0				
k16_562e83b4	HSat3	NA	chr7	60	60	0.0	0.0	0.0	0.0
k16_562e83b4	HSat3	NA	chr8	127	0				
k16_562e83b4	HSat3	NA	chr9	98	97	8.0	10.329896907216495	0.7048761046868259	0.422680412371134
k16_562e83b4	HSat3	NA	chr10	119	118	0.0	0.00847457627118644	0.013140433693969469	0.0
k16_562e83b4	HSat3	NA	chr11	130	0				
k16_562e83b4	HSat3	NA	chr12	126	0				
k16_562e83b4	HSat3	NA	chr13	0	0				
k16_562e83b4	HSat3	NA	chr14	0	0				
k16_562e83b4	HSat3	NA	chr15	0	0				
k16_562e83b4	HSat3	NA	chr16	103	102	0.0	0.0	0.0	0.0
k16_562e83b4	HSat3	NA	chr17	65	65	0.0	0.0	0.0	0.0
k16_562e83b4	HSat3	NA	chr18	84	0				
k16_562e83b4	HSat3	NA	chr19	128	0				
k16_562e83b4	HSat3	NA	chr20	84	84	0.0	0.0	0.0	0.0
k16_562e83b4	HSat3	NA	chr21	0	0				
k16_562e83b4	HSat3	NA	chr22	0	0				
k16_562e83b4	HSat3	NA	chrX	91	0				
k16_562e83b4	HSat3	NA	chrY	1	1	0.0	0.0	0.0	0.0
k16_583a0d74	HSat2	G1	chr1	102	102	5709.5	5609.676470588235	474.12492004025125	1.0
k16_583a0d74	HSat2	G1	chr2	128	128	0.0	0.5625	0.8488914503402392	0.0
k16_583a0d74	HSat2	G1	chr3	107	0				
k16_583a0d74	HSat2	G1	chr4	124	0				
k16_583a0d74	HSat2	G1	chr5	153	0				
k16_583a0d74	HSat2	G1	chr6	131	0				
k16_583a0d74	HSat2	G1	chr7	158	158	0.0	0.0	0.0	0.0
k16_583a0d74	HSat2	G1	chr8	153	0				
k16_583a0d74	HSat2	G1	chr9	132	125	1.0	1.008	26.503216144244806	0.0
k16_583a0d74	HSat2	G1	chr10	158	158	141.0	174.25316455696202	377.3851755366735	1.0
k16_583a0d74	HSat2	G1	chr11	156	0				
k16_583a0d74	HSat2	G1	chr12	156	0				
k16_583a0d74	HSat2	G1	chr13	0	0				
k16_583a0d74	HSat2	G1	chr14	0	0				
k16_583a0d74	HSat2	G1	chr15	0	0				
k16_583a0d74	HSat2	G1	chr16	127	127	3.0	3.4803149606299213	0.3883098436026143	0.007874015748031496
k16_583a0d74	HSat2	G1	chr17	109	109	0.0	0.0	0.0	0.0
k16_583a0d74	HSat2	G1	chr18	103	0				
k16_583a0d74	HSat2	G1	chr19	151	0				
k16_583a0d74	HSat2	G1	chr20	142	0				
k16_583a0d74	HSat2	G1	chr21	0	0				
k16_583a0d74	HSat2	G1	chr22	0	0				
k16_583a0d74	HSat2	G1	chrX	98	0				
k16_583a0d74	HSat2	G1	chrY	1	1	0.0	0.0	0.0	0.0
k16_583a0d74	HSat2	G2	chr1	25	25	5207.0	5420.16	458.48131819063303	1.0
k16_583a0d74	HSat2	G2	chr2	31	31	0.0	0.7741935483870968	1.0979489398845506	0.0
k16_583a0d74	HSat2	G2	chr3	23	0				
k16_583a0d74	HSat2	G2	chr4	31	0				
k16_583a0d74	HSat2	G2	chr5	42	0				
k16_583a0d74	HSat2	G2	chr6	35	0				
k16_583a0d74	HSat2	G2	chr7	42	42	0.0	0.023809523809523808	0.07538525824690225	0.0
k16_583a0d74	HSat2	G2	chr8	41	0				
k16_583a0d74	HSat2	G2	chr9	33	30	1.0	1.0333333333333334	26.477441220080493	0.0
k16_583a0d74	HSat2	G2	chr10	42	42	35.0	87.02380952380952	366.99233764178655	0.9761904761904762
k16_583a0d74	HSat2	G2	chr11	41	0				
k16_583a0d74	HSat2	G2	chr12	40	0				
k16_583a0d74	HSat2	G2	chr13	0	0				
k16_583a0d74	HSat2	G2	chr14	0	0				
k16_583a0d74	HSat2	G2	chr15	0	0				
k16_583a0d74	HSat2	G2	chr16	32	32	3.5	3.5625	0.40597707512270664	0.0
k16_583a0d74	HSat2	G2	chr17	29	28	0.0	0.0	0.0	0.0
k16_583a0d74	HSat2	G2	chr18	30	0				
k16_583a0d74	HSat2	G2	chr19	41	0				
k16_583a0d74	HSat2	G2	chr20	42	0				
k16_583a0d74	HSat2	G2	chr21	0	0				
k16_583a0d74	HSat2	G2	chr22	0	0				
k16_583a0d74	HSat2	G2	chrX	29	0				
k16_583a0d74	HSat2	G2	chrY	0	0				
k16_583a0d74	HSat2	G3	chr1	186	186	5907.0	5916.865591397849	473.94321639296425	1.0
k16_583a0d74	HSat2	G3	chr2	239	239	0.0	0.5271966527196653	0.772826455189127	0.0
k16_583a0d74	HSat2	G3	chr3	204	0				
k16_583a0d74	HSat2	G3	chr4	211	0				
k16_583a0d74	HSat2	G3	chr5	283	0				
k16_583a0d74	HSat2	G3	chr6	222	0				
k16_583a0d74	HSat2	G3	chr7	289	289	0.0	0.0034602076124567475	0.010974692994486905	0.0
k16_583a0d74	HSat2	G3	chr8	274	0				
k16_583a0d74	HSat2	G3	chr9	228	224	1.0	1.0357142857142858	26.880331313987064	0.0
k16_583a0d74	HSat2	G3	chr10	289	289	346.0	396.8615916955017	378.4193732955097	1.0
k16_583a0d74	HSat2	G3	chr11	286	0				
k16_583a0d74	HSat2	G3	chr12	286	0				
k16_583a0d74	HSat2	G3	chr13	0	0				
k16_583a0d74	HSat2	G3	chr14	0	0				
k16_583a0d74	HSat2	G3	chr15	0	0				
k16_583a0d74	HSat2	G3	chr16	242	242	3.0	3.524793388429752	0.4085732839484882	0.0
k16_583a0d74	HSat2	G3	chr17	172	172	0.0	0.0	0.0	0.0
k16_583a0d74	HSat2	G3	chr18	182	0				
k16_583a0d74	HSat2	G3	chr19	277	0				
k16_583a0d74	HSat2	G3	chr20	268	0				
k16_583a0d74	HSat2	G3	chr21	0	0				
k16_583a0d74	HSat2	G3	chr22	0	0				
k16_583a0d74	HSat2	G3	chrX	203	0				
k16_583a0d74	HSat2	G3	chrY	3	3	0.0	0.0	0.0	0.0
k16_583a0d74	HSat2	NA	chr1	45	44	5327.5	5617.113636363636	478.2727552912734	1.0
k16_583a0d74	HSat2	NA	chr2	58	58	0.0	0.46551724137931033	0.6649989314452355	0.0
k16_583a0d74	HSat2	NA	chr3	53	0				
k16_583a0d74	HSat2	NA	chr4	65	0				
k16_583a0d74	HSat2	NA	chr5	79	0				
k16_583a0d74	HSat2	NA	chr6	64	0				
k16_583a0d74	HSat2	NA	chr7	13	13	0.0	0.0	0.0	0.0
k16_583a0d74	HSat2	NA	chr8	80	0				
k16_583a0d74	HSat2	NA	chr9	66	65	1.0	1.0153846153846153	26.450414490017973	0.0
k16_583a0d74	HSat2	NA	chr10	72	71	284.0	277.53521126760563	378.18414303156516	1.0
k16_583a0d74	HSat2	NA	chr11	84	0				
k16_583a0d74	HSat2	NA	chr12	79	0				
k16_583a0d74	HSat2	NA	chr13	0	0				
k16_583a0d74	HSat2	NA	chr14	0	0				
k16_583a0d74	HSat2	NA	chr15	0	0				
k16_583a0d74	HSat2	NA	chr16	68	67	3.0	3.5522388059701493	0.395573938493292	0.0
k16_583a0d74	HSat2	NA	chr17	47	47	0.0	0.0	0.0	0.0
k16_583a0d74	HSat2	NA	chr18	53	0				
k16_583a0d74	HSat2	NA	chr19	82	0				
k16_583a0d74	HSat2	NA	chr20	74	0				
k16_583a0d74	HSat2	NA	chr21	0	0				
k16_583a0d74	HSat2	NA	chr22	0	0				
k16_583a0d74	HSat2	NA	chrX	63	0				
k16_583a0d74	HSat2	NA	chrY	0	0				
k16_60e83458	HSat2	G1	chr1	102	102	5944.0	5929.235294117647	501.13375066505046	1.0
k16_60e83458	HSat2	G1	chr2	128	128	4.0	4.0546875	6.119092537869224	0.0
k16_60e83458	HSat2	G1	chr3	107	0				
k16_60e83458	HSat2	G1	chr4	124	0				
k16_60e83458	HSat2	G1	chr5	153	0				
k16_60e83458	HSat2	G1	chr6	131	0				
k16_60e83458	HSat2	G1	chr7	158	158	22.0	21.246835443037973	67.46457070034796	0.9936708860759493
k16_60e83458	HSat2	G1	chr8	153	0				
k16_60e83458	HSat2	G1	chr9	132	125	2.0	1.704	44.80305586289003	0.0
k16_60e83458	HSat2	G1	chr10	158	158	247.0	286.77848101265823	621.0845448475307	1.0
k16_60e83458	HSat2	G1	chr11	156	0				
k16_60e83458	HSat2	G1	chr12	156	0				
k16_60e83458	HSat2	G1	chr13	0	0				
k16_60e83458	HSat2	G1	chr14	0	0				
k16_60e83458	HSat2	G1	chr15	0	0				
k16_60e83458	HSat2	G1	chr16	127	127	28.0	29.086614173228348	3.2452863399729797	1.0
k16_60e83458	HSat2	G1	chr17	109	109	6.0	6.440366972477064	77.39567735219465	0.01834862385321101
k16_60e83458	HSat2	G1	chr18	103	0				
k16_60e83458	HSat2	G1	chr19	151	0				
k16_60e83458	HSat2	G1	chr20	142	0				
k16_60e83458	HSat2	G1	chr21	0	0				
k16_60e83458	HSat2	G1	chr22	0	0				
k16_60e83458	HSat2	G1	chrX	98	0				
k16_60e83458	HSat2	G1	chrY	1	1	0.0	0.0	0.0	0.0
k16_60e83458	HSat2	G2	chr1	25	25	5813.0	5854.4	495.21287733484655	1.0
k16_60e83458	HSat2	G2	chr2	31	31	4.0	4.129032258064516	5.85572767938427	0.0
k16_60e83458	HSat2	G2	chr3	23	0				
k16_60e83458	HSat2	G2	chr4	31	0				
k16_60e83458	HSat2	G2	chr5	42	0				
k16_60e83458	HSat2	G2	chr6	35	0				
k16_60e83458	HSat2	G2	chr7	42	42	22.0	21.333333333333332	67.54519138922441	1.0
k16_60e83458	HSat2	G2	chr8	41	0				
